Subject,Group,RT,Response,Audio,Speaker,Word,Vowel,Tone,Mode,Acc,Location,QuadraticTerm,LinearTerm,DF,Endingpoint,Tvalue_min,Duration,Mean_F0,musicaltraining,Gender,Assign
S01,native,2300.9,Tone 3,loud006_雨-y-Tone_3.mp3,speaker006,雨,y,Tone 3,loud,1,9,0.007692007,-0.076756371,-0.595814097,3.714580795,2.216829649,0.6,300.1250538,0,0,1
S01,native,1071.4,Tone 2,loud007_鱼-y-Tone_2.mp3,speaker007,鱼,y,Tone 2,loud,1,1,0.01361973,-0.279186217,0.240058843,4.962838314,2.091487011,0.431,276.8769226,0,0,0
S01,native,1299.3,Tone 3,loud007_雨-y-Tone_3.mp3,speaker007,雨,y,Tone 3,loud,1,9,0.01361973,-0.279186217,0.609867505,2.231175071,1.619786702,0.571,220.8751402,0,0,1
S01,native,1117.3,Tone 3,loud008_把-a-Tone_3.mp3,speaker008,把,a,Tone 3,loud,1,9,0.01361973,-0.279186217,1.598222124,3.465503286,2.053269645,0.469,133.4727723,0,0,1
S01,native,1055.5,Tone 2,loud009_无-u-Tone_2.mp3,speaker009,无,u,Tone 2,loud,1,6,0.00401111,0.00324491,-0.415148493,4.772247047,2.136313677,0.403,327.1131729,0,0,0
S01,native,1286.7,Tone 3,loud013_五-u-Tone_3.mp3,speaker013,五,u,Tone 3,loud,1,12,0.005542185,-0.093890355,0.909671829,2.740391215,1.938324821,0.699,172.2687454,0,0,1
S01,native,1747.4,Tone 2,loud011_敌-i-Tone_2.mp3,speaker011,敌,i,Tone 2,loud,1,7,0.007531449,-0.082714379,0.865281458,3.442952671,1.994273186,0.337,229.1950221,0,0,0
S01,native,1257,Tone 2,loud013_无-u-Tone_2.mp3,speaker013,无,u,Tone 2,loud,1,1,0.005542185,-0.093890355,1.034353544,4.4234999759999996,1.702908571,0.433,173.7688137,0,0,0
S01,native,1626.9,Tone 3,loud013_把-a-Tone_3.mp3,speaker013,把,a,Tone 3,loud,1,9,0.011498732,-0.204874096,1.707473558,1.829410989,1.094871986,0.594,145.1621572,0,0,1
S01,native,1913.6,Tone 2,loud009_鱼-y-Tone_2.mp3,speaker009,鱼,y,Tone 2,loud,1,1,0.00401111,0.00324491,-0.339432007,4.997279411,2.044238819,0.452,324.0186602,0,0,0
S01,native,2113,Tone 3,loud011_渴-e-Tone_3.mp3,speaker011,渴,e,Tone 3,loud,1,11,0.007531449,-0.082714379,1.32552869,3.616201025,1.42829447,0.466,224.2481295,0,0,1
S01,native,1730.7,Tone 3,loud011_底-i-Tone_3.mp3,speaker011,底,i,Tone 3,loud,1,12,0.007531449,-0.082714379,1.137913088,3.798157881,1.65901055,0.556,234.3665387,0,0,1
S01,native,1693.3,Tone 3,loud011_把-a-Tone_3.mp3,speaker011,把,a,Tone 3,loud,1,12,0.007531449,-0.082714379,1.495100551,3.017685849,1.219767275,0.507,204.4502359,0,0,1
S01,native,1293.1,Tone 2,loud013_敌-i-Tone_2.mp3,speaker013,敌,i,Tone 2,loud,1,1,0.011498732,-0.204874096,1.236541667,4.957920422,1.984056254,0.364,186.6450199,0,0,0
S01,native,1694.3,Tone 3,loud011_雨-y-Tone_3.mp3,speaker011,雨,y,Tone 3,loud,1,12,0.007531449,-0.082714379,0.938003117,3.745257835,1.904845356,0.556,241.9895212,0,0,1
S01,native,1616.7,Tone 2,loud011_咳-e-Tone_2.mp3,speaker011,咳,e,Tone 2,loud,1,12,0.007531449,-0.082714379,0.984561515,3.406599249,1.84759121,0.322,213.1757814,0,0,0
S01,native,1244.2,Tone 2,loud011_拔-a-Tone_2.mp3,speaker011,拔,a,Tone 2,loud,1,10,0.007531449,-0.082714379,0.874441281,3.773827532,1.983009099,0.33,230.8166944,0,0,0
S01,native,1918.8,Tone 3,loud009_把-a-Tone_3.mp3,speaker009,把,a,Tone 3,loud,1,12,0.00401111,0.00324491,0.383577312,3.30188594,1.165025013,0.529,249.5574145,0,0,1
S01,native,2012.7,Tone 3,loud011_五-u-Tone_3.mp3,speaker011,五,u,Tone 3,loud,1,13,0.007531449,-0.082714379,0.975942424,3.537472735,1.858190344,0.535,234.5625431,0,0,1
S01,native,1211.7,Tone 3,loud013_底-i-Tone_3.mp3,speaker013,底,i,Tone 3,loud,1,10,0.011498732,-0.204874096,1.742696645,1.028365947,1.028365947,0.671,139.8979969,0,0,1
S01,native,1574.6,Tone 2,loud011_鱼-y-Tone_2.mp3,speaker011,鱼,y,Tone 2,loud,1,1,0.007531449,-0.082714379,0.87243447,4.6777412,1.98547693,0.395,272.8051494,0,0,0
S01,native,2710.1,Tone 2,loud013_拔-a-Tone_2.mp3,speaker013,拔,a,Tone 2,loud,1,1,0.011498732,-0.204874096,1.298501576,4.135367221,1.867067412,0.369,171.3101511,0,0,0
S01,native,1721.8,Tone 3,loud009_渴-e-Tone_3.mp3,speaker009,渴,e,Tone 3,loud,1,13,0.00401111,0.00324491,0.39090426,2.941230737,1.156115095,0.498,258.9207687,0,0,1
S01,native,1660.9,Tone 3,loud009_雨-y-Tone_3.mp3,speaker009,雨,y,Tone 3,loud,1,13,0.00401111,0.00324491,0.35009592,3.158708511,1.205739982,0.516,256.0259979,0,0,1
S01,native,1854.2,Tone 2,loud009_敌-i-Tone_2.mp3,speaker009,敌,i,Tone 2,loud,1,6,0.00401111,0.00324491,-0.396498378,4.154012756,2.113634247,0.446,311.4401738,0,0,0
S01,native,1403.6,Tone 2,loud009_咳-e-Tone_2.mp3,speaker009,咳,e,Tone 2,loud,1,9,0.00401111,0.00324491,-0.234027138,3.977042314,1.916061473,0.301,286.8518596,0,0,0
S01,native,1411.6,Tone 2,loud013_咳-e-Tone_2.mp3,speaker013,咳,e,Tone 2,loud,1,1,0.011498732,-0.204874096,1.261940726,4.020408185,1.936099332,0.305,178.8358395,0,0,0
S01,native,1210.2,Tone 2,loud011_无-u-Tone_2.mp3,speaker011,无,u,Tone 2,loud,1,8,0.007531449,-0.082714379,0.209977892,4.966758107,2.800118056,0.402,296.343287,0,0,0
S01,native,1319.2,Tone 3,loud009_底-i-Tone_3.mp3,speaker009,底,i,Tone 3,loud,1,13,0.00401111,0.00324491,0.446841562,2.714000146,1.088092669,0.509,244.5768289,0,0,1
S01,native,1117.1,Tone 2,loud009_拔-a-Tone_2.mp3,speaker009,拔,a,Tone 2,loud,1,8,0.005364337,-0.085249935,0.243197101,3.945625485,1.787056899,0.398,290.305989,0,0,0
S01,native,1126.6,Tone 2,loud018_无-u-Tone_2.mp3,speaker018,无,u,Tone 2,loud,1,7,0.007184905,-0.162558023,1.32162867,2.794604664,0.893853705,0.273,141.8088386,0,0,0
S01,native,1401.9,Tone 3,loud013_渴-e-Tone_3.mp3,speaker013,渴,e,Tone 3,loud,1,10,0.005542185,-0.093890355,1.226308935,2.046561301,1.340470357,0.613,149.7475998,0,0,1
S01,native,1286.6,Tone 3,loud014_雨-y-Tone_3.mp3,speaker014,雨,y,Tone 3,loud,1,11,0.008699507,-0.171134143,1.029293523,3.1516,1.282058306,0.472,132.3867671,0,0,1
S01,native,896.1,Tone 2,loud014_敌-i-Tone_2.mp3,speaker014,敌,i,Tone 2,loud,1,4,0.008699507,-0.171134143,0.72968865,3.715883058,1.89476886,0.352,160.8722787,0,0,0
S01,native,1197.7,Tone 3,loud018_把-a-Tone_3.mp3,speaker018,把,a,Tone 3,loud,1,13,0.002780042,-0.026076429,1.735828955,1.64173803,0.369708355,0.402,110.7363767,0,0,1
S01,native,1247.9,Tone 3,loud018_五-u-Tone_3.mp3,speaker018,五,u,Tone 3,loud,1,12,0.007184905,-0.162558023,1.628752911,1.797291967,0.336890708,0.424,109.322801,0,0,1
S01,native,955.9,Tone 3,loud014_底-i-Tone_3.mp3,speaker014,底,i,Tone 3,loud,1,12,0.008699507,-0.171134143,1.044420439,3.283318221,1.251122823,0.42,133.8613792,0,0,1
S01,native,1135.6,Tone 2,loud018_咳-e-Tone_2.mp3,speaker018,咳,e,Tone 2,loud,1,4,0.002780042,-0.026076429,1.226727399,2.391938196,1.292952732,0.214,153.4020388,0,0,0
S01,native,2108.9,Tone 3,loud014_五-u-Tone_3.mp3,speaker014,五,u,Tone 3,loud,1,12,0.008699507,-0.171134143,0.993154872,3.185055144,1.355964088,0.418,130.7033701,0,0,1
S01,native,872.1,Tone 2,loud018_鱼-y-Tone_2.mp3,speaker018,鱼,y,Tone 2,loud,1,3,0.007184905,-0.162558023,1.340354357,2.810688166,0.859895087,0.304,167.1164652,0,0,0
S01,native,1658.9,Tone 2,loud019_无-u-Tone_2.mp3,speaker019,无,u,Tone 2,loud,1,7,0.006571484,-0.064138306,-0.279363177,3.830550066,2.948240119,0.378,238.2202812,0,0,0
S01,native,977,Tone 3,loud019_雨-y-Tone_3.mp3,speaker019,雨,y,Tone 3,loud,1,13,0.006571484,-0.064138306,0.328701331,3.924734818,1.943451494,0.549,210.327173,0,0,1
S01,native,1034,Tone 2,loud018_敌-i-Tone_2.mp3,speaker018,敌,i,Tone 2,loud,1,1,0.002780042,-0.026076429,1.404816672,3.099187381,0.969991787,0.249,150.5019379,0,0,0
S01,native,920.8,Tone 2,loud019_拔-a-Tone_2.mp3,speaker019,拔,a,Tone 2,loud,1,9,0.007184905,-0.162558023,0.054011728,3.96509524,2.521996126,0.379,223.3991327,0,0,0
S01,native,1822.7,Tone 3,loud013_雨-y-Tone_3.mp3,speaker013,雨,y,Tone 3,loud,1,12,0.005542185,-0.093890355,0.932347034,2.854971162,1.895510912,0.711,169.5904048,0,0,1
S01,native,3001.5,Tone 3,loud018_渴-e-Tone_3.mp3,speaker018,渴,e,Tone 3,loud,1,10,0.007184905,-0.162558023,1.604042166,1.237366861,0.381703096,0.348,108.0393579,0,0,1
S01,native,1106.6,Tone 2,loud014_无-u-Tone_2.mp3,speaker014,无,u,Tone 2,loud,1,3,0.008699507,-0.171134143,0.690284246,4.114659004,1.975353311,0.376,173.0286075,0,0,0
S01,native,1530.4,Tone 3,loud014_渴-e-Tone_3.mp3,speaker014,渴,e,Tone 3,loud,1,10,0.008699507,-0.171134143,1.095564711,2.86481181,1.146529613,0.396,127.7827571,0,0,1
S01,native,1058.4,Tone 2,loud013_鱼-y-Tone_2.mp3,speaker013,鱼,y,Tone 2,loud,1,6,0.005542185,-0.093890355,0.937088653,4.596729341,1.886558082,0.39,188.298156,0,0,0
S01,native,1242.8,Tone 3,loud014_把-a-Tone_3.mp3,speaker014,把,a,Tone 3,loud,1,10,0.008699507,-0.171134143,1.110390711,2.695906774,1.116209523,0.407,123.8297818,0,0,1
S01,native,956.5,Tone 2,loud019_敌-i-Tone_2.mp3,speaker019,敌,i,Tone 2,loud,1,8,0.006571484,-0.064138306,-0.258017976,4.494627911,2.912968508,0.377,242.5617266,0,0,0
S01,native,1443.8,Tone 2,loud019_咳-e-Tone_2.mp3,speaker019,咳,e,Tone 2,loud,1,12,0.006571484,-0.064138306,-0.125288688,4.004584082,2.693641649,0.348,225.7529447,0,0,0
S01,native,1217.8,Tone 2,loud014_拔-a-Tone_2.mp3,speaker014,拔,a,Tone 2,loud,1,1,0.005542185,-0.093890355,1.064477283,4.96995154,2.003322264,0.29,174.4631028,0,0,0
S01,native,847.3,Tone 2,loud014_鱼-y-Tone_2.mp3,speaker014,鱼,y,Tone 2,loud,1,1,0.008699507,-0.171134143,0.711774008,4.513356549,1.931405414,0.354,171.1028961,0,0,0
S01,native,1391.8,Tone 2,loud019_鱼-y-Tone_2.mp3,speaker019,鱼,y,Tone 2,loud,1,13,0.006571484,-0.064138306,-0.302474745,5,2.986430542,0.377,244.1297948,0,0,0
S01,native,1420.8,Tone 3,loud019_底-i-Tone_3.mp3,speaker019,底,i,Tone 3,loud,1,10,0.006571484,-0.064138306,0.366341018,3.392345389,1.881254262,0.407,208.1888237,0,0,1
S01,native,1411.6,Tone 3,loud019_渴-e-Tone_3.mp3,speaker019,渴,e,Tone 3,loud,1,10,0.006571484,-0.064138306,0.37115974,3.244496978,1.873291626,0.397,201.8932966,0,0,1
S01,native,2295.1,Tone 3,loud018_雨-y-Tone_3.mp3,speaker018,雨,y,Tone 3,loud,1,11,0.007184905,-0.162558023,1.613870786,2.016735226,0.363879112,0.389,111.6676499,0,0,1
S01,native,1097.9,Tone 2,loud014_咳-e-Tone_2.mp3,speaker014,咳,e,Tone 2,loud,1,7,0.008699507,-0.171134143,0.512618986,3.816857475,2.338689791,0.275,170.9470218,0,0,0
S01,native,1174.6,Tone 2,loud018_拔-a-Tone_2.mp3,speaker018,拔,a,Tone 2,loud,1,1,0.002780042,-0.026076429,1.536430886,2.885984553,0.731312329,0.28,140.3336456,0,0,0
S01,native,1272.6,Tone 3,loud019_把-a-Tone_3.mp3,speaker019,把,a,Tone 3,loud,1,11,0.006571484,-0.064138306,0.807004134,2.718223532,1.153085984,0.452,186.2763036,0,0,1
S01,native,1337.5,Tone 3,loud019_五-u-Tone_3.mp3,speaker019,五,u,Tone 3,loud,1,13,0.006571484,-0.064138306,0.260663682,2.981223622,2.05587946,0.447,198.0477993,0,0,1
S01,native,1501.1,Tone 3,loud022_渴-e-Tone_3.mp3,speaker022,渴,e,Tone 3,loud,1,10,0.015819153,-0.369666358,3.447792795,3.33167439,1.032078334,0.46,182.4986223,0,0,1
S01,native,1548.6,Tone 3,loud024_底-i-Tone_3.mp3,speaker024,底,i,Tone 3,loud,1,13,0.008099245,-0.057836014,1.146214526,3.411689919,1.541772826,0.487,168.85624,0,0,1
S01,native,1328.3,Tone 2,loud022_咳-e-Tone_2.mp3,speaker022,咳,e,Tone 2,loud,1,5,0.015819153,-0.369666358,1.092013485,4.60293793,3.219748487,0.479,251.2068061,0,0,0
S01,native,1322.3,Tone 3,loud022_雨-y-Tone_3.mp3,speaker022,雨,y,Tone 3,loud,1,12,0.006429356,-0.051767919,1.270169245,3.870330485,2.289597158,0.633,209.8949042,0,0,1
S01,native,1230.7,Tone 2,loud023_无-u-Tone_2.mp3,speaker023,无,u,Tone 2,loud,1,1,0.017777038,-0.426905758,4.010561599,4.095746722,2.086004359,0.448,146.8092186,0,0,0
S01,native,1008.8,Tone 2,loud023_拔-a-Tone_2.mp3,speaker023,拔,a,Tone 2,loud,1,7,0.006429356,-0.051767919,2.427767704,4.735734031,1.964167486,0.427,141.9002893,0,0,0
S01,native,1358.3,Tone 3,loud023_五-u-Tone_3.mp3,speaker023,五,u,Tone 3,loud,1,12,0.017777038,-0.426905758,4.404122329,3.064472339,1.299955482,0.481,119.4623758,0,0,1
S01,native,1212.1,Tone 3,loud024_五-u-Tone_3.mp3,speaker024,五,u,Tone 3,loud,1,12,0.008099245,-0.057836014,1.155044478,3.178493244,1.532032287,0.541,163.3892665,0,0,1
S01,native,897.7,Tone 2,loud024_拔-a-Tone_2.mp3,speaker024,拔,a,Tone 2,loud,1,1,0.017777038,-0.426905758,3.479044384,4.136950203,1.609724169,0.37,203.3392569,0,0,0
S01,native,1040.4,Tone 3,loud023_把-a-Tone_3.mp3,speaker023,把,a,Tone 3,loud,1,10,0.006429356,-0.051767919,2.983801464,2.175342125,0.853615341,0.465,112.9173238,0,0,1
S01,native,976.7,Tone 2,loud023_鱼-y-Tone_2.mp3,speaker023,鱼,y,Tone 2,loud,1,1,0.017777038,-0.426905758,4.147938187,4.81683772,1.811625579,0.424,147.6951596,0,0,0
S01,native,1053.6,Tone 3,loud022_五-u-Tone_3.mp3,speaker022,五,u,Tone 3,loud,1,10,0.006429356,-0.051767919,0.825122288,4.274522813,2.702885424,0.576,226.4213655,0,0,1
S01,native,1351.9,Tone 2,loud024_咳-e-Tone_2.mp3,speaker024,咳,e,Tone 2,loud,1,4,0.008099245,-0.057836014,0.327772686,3.098640228,2.444616296,0.313,209.1206031,0,0,0
S01,native,1031.7,Tone 3,loud023_雨-y-Tone_3.mp3,speaker023,雨,y,Tone 3,loud,1,10,0.017777038,-0.426905758,4.561823695,2.958406739,0.984982539,0.525,123.7759982,0,0,1
S01,native,1234.8,Tone 3,loud023_底-i-Tone_3.mp3,speaker023,底,i,Tone 3,loud,1,8,0.006429356,-0.051767919,2.362305984,3.088707552,2.09491252,0.453,141.4494415,0,0,1
S01,native,1335,Tone 3,loud022_把-a-Tone_3.mp3,speaker022,把,a,Tone 3,loud,1,12,0.015819153,-0.369666358,3.754489184,3.09314384,0.747267896,0.578,179.998776,0,0,1
S01,native,904.8,Tone 3,loud022_底-i-Tone_3.mp3,speaker022,底,i,Tone 3,loud,1,11,0.015819153,-0.369666358,2.67614169,2.895677548,1.748664172,0.592,187.6378565,0,0,1
S01,native,1060.3,Tone 3,loud023_渴-e-Tone_3.mp3,speaker023,渴,e,Tone 3,loud,1,11,0.017777038,-0.426905758,4.456182498,2.953163465,1.195977025,0.484,119.9773575,0,0,1
S01,native,849.9,Tone 3,loud024_把-a-Tone_3.mp3,speaker024,把,a,Tone 3,loud,1,9,0.008099245,-0.057836014,1.857317481,3.030455364,0.757337538,0.499,142.793085,0,0,1
S01,native,1123.2,Tone 2,loud022_无-u-Tone_2.mp3,speaker022,无,u,Tone 2,loud,1,3,0.015819153,-0.369666358,1.079385701,4.669436121,3.231475149,0.553,257.9698616,0,0,0
S01,native,1353.6,Tone 2,loud023_咳-e-Tone_2.mp3,speaker023,咳,e,Tone 2,loud,1,7,0.006429356,-0.051767919,2.136232876,4.816737082,2.546442612,0.38,152.9840542,0,0,0
S01,native,1220.9,Tone 2,loud022_拔-a-Tone_2.mp3,speaker022,拔,a,Tone 2,loud,1,8,0.015819153,-0.369666358,1.186656182,4.439456413,3.131859523,0.512,233.3781614,0,0,0
S01,native,898.6,Tone 2,loud022_鱼-y-Tone_2.mp3,speaker022,鱼,y,Tone 2,loud,1,3,0.006429356,-0.051767919,0.649248844,4.475577657,2.866208483,0.509,236.4811078,0,0,0
S01,native,774.5,Tone 2,loud023_敌-i-Tone_2.mp3,speaker023,敌,i,Tone 2,loud,1,5,0.006429356,-0.051767919,2.287132406,4.807355631,2.245054802,0.446,151.8678052,0,0,0
S01,native,924.9,Tone 2,loud022_敌-i-Tone_2.mp3,speaker022,敌,i,Tone 2,loud,1,1,0.015819153,-0.369666358,0.994363974,5,3.310429698,0.479,259.3033184,0,0,0
S01,native,863.8,Tone 2,loud026_拔-a-Tone_2.mp3,speaker026,拔,a,Tone 2,loud,1,10,0.011856183,-0.246988743,1.1545343,4.081437656,1.502075748,0.32,230.5565309,0,0,0
S01,native,1353.7,Tone 3,loud026_底-i-Tone_3.mp3,speaker026,底,i,Tone 3,loud,1,12,0.011856183,-0.246988743,0.585944598,2.986862056,2.066010838,0.452,252.8950517,0,0,1
S01,native,1771.2,Tone 3,loud024_雨-y-Tone_3.mp3,speaker024,雨,y,Tone 3,loud,1,14,0.008099245,-0.057836014,1.011694786,2.906120713,1.690164883,0.559,165.172368,0,0,1
S01,native,1062,Tone 2,loud025_鱼-y-Tone_2.mp3,speaker025,鱼,y,Tone 2,loud,1,4,0.012435566,-0.260724756,-0.43718629,4.803162455,2.638876813,0.449,332.1846559,0,0,0
S01,native,1264.5,Tone 2,loud026_鱼-y-Tone_2.mp3,speaker026,鱼,y,Tone 2,loud,1,1,0.011856183,-0.246988743,0.751473891,4.907315546,1.901836607,0.393,269.0457885,0,0,0
S01,native,2422.1,Tone 3,loud027_五-u-Tone_3.mp3,speaker027,五,u,Tone 3,loud,1,9,0.007824557,-0.189586357,2.292576833,2.248810891,1.737232086,0.514,123.0996182,0,0,1
S01,native,1268.7,Tone 3,loud024_渴-e-Tone_3.mp3,speaker024,渴,e,Tone 3,loud,1,11,0.008099245,-0.057836014,1.288382002,2.91515855,1.38494436,0.454,161.3272567,0,0,1
S01,native,1250.9,Tone 3,loud025_雨-y-Tone_3.mp3,speaker025,雨,y,Tone 3,loud,1,12,0.012435566,-0.260724756,-0.122415381,3.626229326,2.44076994,0.744,287.980618,0,0,1
S01,native,825.6,Tone 3,loud026_把-a-Tone_3.mp3,speaker026,把,a,Tone 3,loud,1,12,0.011856183,-0.246988743,1.192521046,2.732684459,1.46439997,0.425,225.9702356,0,0,1
S01,native,1437,Tone 3,loud025_底-i-Tone_3.mp3,speaker025,底,i,Tone 3,loud,1,11,0.012435566,-0.260724756,0.836206348,3.39148619,1.837443685,0.694,262.3277208,0,0,1
S01,native,1179.5,Tone 2,loud026_敌-i-Tone_2.mp3,speaker026,敌,i,Tone 2,loud,1,1,0.011856183,-0.246988743,1.111889756,4.339207513,1.544371193,0.383,260.9240557,0,0,0
S01,native,1029.2,Tone 2,loud026_咳-e-Tone_2.mp3,speaker026,咳,e,Tone 2,loud,1,6,0.011856183,-0.246988743,0.657307036,4.010001966,1.99523259,0.328,245.9677352,0,0,0
S01,native,1160.4,Tone 2,loud025_拔-a-Tone_2.mp3,speaker025,拔,a,Tone 2,loud,1,1,0.012435566,-0.260724756,-0.599313186,4.684735901,2.740914363,0.403,320.1181917,0,0,0
S01,native,1157.4,Tone 2,loud024_敌-i-Tone_2.mp3,speaker024,敌,i,Tone 2,loud,1,1,0.008099245,-0.057836014,0.969840962,4.82043971,1.736334874,0.316,230.7694144,0,0,0
S01,native,873.5,Tone 2,loud024_鱼-y-Tone_2.mp3,speaker024,鱼,y,Tone 2,loud,1,1,0.008099245,-0.057836014,0.82347838,3.900525835,1.897791063,0.304,208.8597807,0,0,0
S01,native,1206.2,Tone 3,loud025_五-u-Tone_3.mp3,speaker025,五,u,Tone 3,loud,1,13,0.012435566,-0.260724756,0.387450033,3.453848552,2.119876743,0.704,264.1577061,0,0,1
S01,native,1140.4,Tone 3,loud025_把-a-Tone_3.mp3,speaker025,把,a,Tone 3,loud,1,12,0.012435566,-0.260724756,0.04438632,4.00871292,2.335790215,0.662,295.7074456,0,0,1
S01,native,1215.3,Tone 3,loud026_五-u-Tone_3.mp3,speaker026,五,u,Tone 3,loud,1,13,0.011856183,-0.246988743,0.917662993,3.538039214,1.737007969,0.459,240.561041,0,0,1
S01,native,1286.6,Tone 3,loud025_渴-e-Tone_3.mp3,speaker025,渴,e,Tone 3,loud,1,10,0.012435566,-0.260724756,0.066344195,3.666232522,2.321970621,0.621,287.8707765,0,0,1
S01,native,859.1,Tone 2,loud025_无-u-Tone_2.mp3,speaker025,无,u,Tone 2,loud,1,9,0.012435566,-0.260724756,0.136554206,4.841480635,2.277782657,0.478,298.4457217,0,0,0
S01,native,924.3,Tone 2,loud024_无-u-Tone_2.mp3,speaker024,无,u,Tone 2,loud,1,1,0.008099245,-0.057836014,1.226473249,3.818000121,1.45323744,0.379,200.2372455,0,0,0
S01,native,1321.6,Tone 2,loud025_咳-e-Tone_2.mp3,speaker025,咳,e,Tone 2,loud,1,7,0.012435566,-0.260724756,-0.931211099,4.557870833,2.949800432,0.436,332.478211,0,0,0
S01,native,1066.5,Tone 2,loud026_无-u-Tone_2.mp3,speaker026,无,u,Tone 2,loud,1,1,0.011856183,-0.246988743,0.960135338,4.799761523,1.694883313,0.388,249.7841921,0,0,0
S01,native,929.4,Tone 3,loud026_雨-y-Tone_3.mp3,speaker026,雨,y,Tone 3,loud,1,12,0.011856183,-0.246988743,0.901785494,3.297562658,1.752755491,0.526,244.215296,0,0,1
S01,native,1004.2,Tone 3,loud026_渴-e-Tone_3.mp3,speaker026,渴,e,Tone 3,loud,1,10,0.011856183,-0.246988743,1.391667472,3.129978895,1.266883804,0.385,223.1684993,0,0,1
S01,native,1282.8,Tone 2,loud031_拔-a-Tone_2.mp3,speaker031,拔,a,Tone 2,loud,1,10,0.004437234,-0.071549637,1.677752308,4.305803786,1.382422019,0.348,107.5521436,0,0,0
S01,native,1189.6,Tone 3,loud032_底-i-Tone_3.mp3,speaker032,底,i,Tone 3,loud,1,8,0.007047994,-0.122852578,0.150495521,3.295099032,1.720859592,0.401,218.6272498,0,0,1
S01,native,999.1,Tone 3,loud031_渴-e-Tone_3.mp3,speaker031,渴,e,Tone 3,loud,1,9,0.004437234,-0.071549637,2.087914799,1.627130445,0,0.332,93.22151174,0,0,1
S01,native,1776.4,Tone 2,loud031_敌-i-Tone_2.mp3,speaker031,敌,i,Tone 2,loud,1,8,0.004437234,-0.071549637,1.482475085,5,2.040589301,0.34,119.0324523,0,0,0
S01,native,1220,Tone 3,loud032_五-u-Tone_3.mp3,speaker032,五,u,Tone 3,loud,1,8,0.013958497,-0.469777545,0.616135604,2.609066751,1.989303995,0.368,215.7530099,0,0,1
S01,native,889.5,Tone 3,loud031_五-u-Tone_3.mp3,speaker031,五,u,Tone 3,loud,1,11,0.004437234,-0.071549637,2.034938544,1.63552878,0.178552506,0.474,92.19963698,0,0,1
S01,native,770.8,Tone 3,loud032_把-a-Tone_3.mp3,speaker032,把,a,Tone 3,loud,1,8,0.007047994,-0.122852578,0.707138765,2.405723533,1.089729305,0.355,188.4589558,0,0,1
S01,native,1324.5,Tone 2,loud032_拔-a-Tone_2.mp3,speaker032,拔,a,Tone 2,loud,1,8,0.007047994,-0.122852578,0.321523779,4.179876498,1.526945242,0.302,216.6176797,0,0,0
S01,native,1052.4,Tone 2,loud027_无-u-Tone_2.mp3,speaker027,无,u,Tone 2,loud,1,8,0.011244238,-0.275369808,2.751178248,4.240682711,1.760815898,0.445,138.9566949,0,0,0
S01,native,1156.1,Tone 3,loud031_把-a-Tone_3.mp3,speaker031,把,a,Tone 3,loud,1,7,0.004437234,-0.071549637,1.841184962,1.734193349,0.831584473,0.351,97.49555217,0,0,1
S01,native,1753,Tone 3,loud027_底-i-Tone_3.mp3,speaker027,底,i,Tone 3,loud,1,1,0.011244238,-0.275369808,2.531466323,3.160245124,2.088002372,0.445,148.362707,0,0,1
S01,native,1724.7,Tone 3,loud027_雨-y-Tone_3.mp3,speaker027,雨,y,Tone 3,loud,1,12,0.007824557,-0.189586357,2.536107839,1.967484425,1.37457516,0.613,117.5739786,0,0,1
S01,native,1016.5,Tone 2,loud032_咳-e-Tone_2.mp3,speaker032,咳,e,Tone 2,loud,1,1,0.007047994,-0.122852578,-0.09335112,3.797170378,1.997336496,0.285,244.6634587,0,0,0
S01,native,1017.5,Tone 2,loud031_鱼-y-Tone_2.mp3,speaker031,鱼,y,Tone 2,loud,1,1,0.004437234,-0.071549637,1.613010195,3.814270054,1.600630472,0.356,116.8342495,0,0,0
S01,native,1044.7,Tone 2,loud032_敌-i-Tone_2.mp3,speaker032,敌,i,Tone 2,loud,1,4,0.007047994,-0.122852578,0.038721541,4.753810164,1.847590573,0.262,243.4306599,0,0,0
S01,native,1097.1,Tone 2,loud031_咳-e-Tone_2.mp3,speaker031,咳,e,Tone 2,loud,1,1,0.004437234,-0.071549637,1.699388118,3.051258592,1.309500137,0.291,107.7092752,0,0,0
S01,native,969.3,Tone 2,loud027_鱼-y-Tone_2.mp3,speaker027,鱼,y,Tone 2,loud,1,6,0.007824557,-0.189586357,2.101285829,3.749014362,2.022095228,0.485,143.7817071,0,0,0
S01,native,865.5,Tone 2,loud027_拔-a-Tone_2.mp3,speaker027,拔,a,Tone 2,loud,1,1,0.011244238,-0.275369808,2.691647781,3.652923824,1.84946636,0.326,145.0889517,0,0,0
S01,native,1283,Tone 3,loud031_雨-y-Tone_3.mp3,speaker031,雨,y,Tone 3,loud,1,9,0.004437234,-0.071549637,1.710467276,3.235482035,1.272158665,0.412,104.3702442,0,0,1
S01,native,778.2,Tone 2,loud027_咳-e-Tone_2.mp3,speaker027,咳,e,Tone 2,loud,1,4,0.011244238,-0.275369808,2.195145115,3.704685008,2.588838867,0.358,160.834308,0,0,0
S01,native,1051.2,Tone 3,loud027_把-a-Tone_3.mp3,speaker027,把,a,Tone 3,loud,1,10,0.011244238,-0.275369808,2.934035699,2.395528818,1.488511676,0.426,122.8491151,0,0,1
